Date,Account,Category,Subcategory,Note,CAD,Income/Expense,Description,Amount,Currency,Account
08/07/2025 8:42:44,Cash,🍜 Food,,Fanta and sandwich,1.94,Expense,,90,MZN,1.94
08/07/2025 8:22:08,Cash,🍜 Food,,Barracuda and arroz,2.15,Expense,,100,MZN,2.15
08/07/2025 8:22:08,Card,🏠 Accommodation,,Expensive laheni dorm,21.54,Expense,,1000,MZN,21.54
08/07/2025 7:27:43,Cash,🚖 Transport,,Chapa to tofo,0.97,Expense,,45,MZN,0.97
08/07/2025 7:27:32,Cash,🍜 Food,,Clementines,1.29,Expense,,60,MZN,1.29
08/07/2025 7:27:00,Cash,🚖 Transport,,Chapa to inhambane,12.93,Expense,,600,MZN,12.93
08/07/2025 7:26:47,Card,🧘🏼 Health,,Malaria test and medication,12.69,Expense,,589,MZN,12.69
08/06/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/06/2025 10:32:54,Cash,🍜 Food,,Mid sandwich and fanta,4.31,Expense,,200,MZN,4.31
08/06/2025 0:03:36,Cash,🚖 Transport,,Bus to xai xai,10.77,Expense,,500,MZN,10.77
08/05/2025 23:39:36,Cash,🚖 Transport,,Mototaxi to rodoviario,1.94,Expense,,90,MZN,1.94
08/05/2025 23:39:16,Cash,🍜 Food,,Pão de agua 2x,0.65,Expense,,30,MZN,0.65
08/05/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/05/2025 10:35:05,Card,🍜 Food,,Pastel de natas,1.62,Expense,,75,MZN,1.62
08/05/2025 10:34:12,Card,🍜 Food,,Snacks and groceries,4.63,Expense,,215,MZN,4.63
08/05/2025 10:33:40,Cash,🌎 Adventure,,Mapapaya boat across bay,0.65,Expense,,30,MZN,0.65
08/05/2025 10:33:38,Cash,🏠 Accommodation,,Fatima's Maputo camping,12.93,Expense,,600,MZN,12.93
08/04/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/04/2025 10:34:35,Cash,👬🏻 Social Life,,Lunch for docia,2.15,Expense,,100,MZN,2.15
08/04/2025 10:33:56,Card,🍜 Food,,Mapata and chicken,3.99,Expense,,185,MZN,3.99
08/04/2025 1:43:14,Card,🪑 Household,,Withdrawal fee,5,Expense,,5,CAD,5
08/04/2025 1:41:42,Cash,🏠 Accommodation,,Fatima's Maputo camping,12.93,Expense,,600,MZN,12.93
08/04/2025 1:41:21,Cash,👬🏻 Social Life,,Phone sim + 9GB plan,6.89,Expense,,320,MZN,6.89
08/03/2025 17:56:01,Card,🌎 Adventure,,Mozambique visitor fee,14,Expense,,650,MZN,14
08/03/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/02/2025 15:00:00,Card,🚖 Transport,,Bus to maputo,55.73,Expense,,750,ZAR,55.73
08/02/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
08/02/2025 2:28:01,Card,🎁 Gift,,Pens and things for jaden,16.72,Expense,,225,ZAR,16.72
08/01/2025 23:09:48,Card,🪑 Household,,First Ascent Hammock,59.37,Expense,,799,ZAR,59.37
08/01/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/31/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/31/2025 5:52:31,Cash,🍜 Food,,Snacks,8.62,Expense,,116,ZAR,8.62
07/30/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/30/2025 5:03:03,Cash,🍜 Food,,Fried bread for breakfast,0.69,Expense,,2100,CAD,0.69
07/30/2025 5:02:53,Cash,🚖 Transport,,Mini bus to airport,1.64,Expense,,5000,CAD,1.64
07/29/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/29/2025 12:53:16,Cash,🍜 Food,,Ethiopian dish with Meg,7.24,Expense,,22000,CAD,7.24
07/29/2025 9:56:37,Cash,🚖 Transport,,Moto to bus,2.63,Expense,,8000,CAD,2.63
07/29/2025 6:30:09,Cash,🪑 Household,,Airtel fee,0.53,Expense,,1600,CAD,0.53
07/29/2025 5:13:54,Cash,🪑 Household,,Airtel fees,0.25,Expense,,750,CAD,0.25
07/29/2025 5:10:21,Cash,🏠 Accommodation,,Crown lodge single,3.95,Expense,,12000,CAD,3.95
07/29/2025 5:08:13,Cash,🚖 Transport,,Bike taxi,0.99,Expense,,3000,CAD,0.99
07/28/2025 20:40:58,Cash,🚖 Transport,,Bus to lilongwe,16.45,Expense,,50000,CAD,16.45
07/28/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/28/2025 9:57:56,Cash,🪑 Household,,Airtel fee,1.19,Expense,,3600,CAD,1.19
07/28/2025 5:07:55,Cash,🎁 Gift,,Carved elephant,6.58,Expense,,20000,CAD,6.58
07/28/2025 5:07:43,Cash,🎁 Gift,,Carved table,24.67,Expense,,75000,CAD,24.67
07/28/2025 1:53:06,Cash,🪑 Household,,Airtel fee,1.32,Expense,,4000,CAD,1.32
07/28/2025 1:37:47,Cash,🍜 Food,,Rice and veg dish,1.15,Expense,,3500,CAD,1.15
07/28/2025 1:37:56,Cash,🏠 Accommodation,,Butterfly dorm,9.21,Expense,,28000,CAD,9.21
07/28/2025 1:37:35,Cash,🍜 Food,,Fried platano,0.16,Expense,,500,CAD,0.16
07/28/2025 1:37:24,Cash,🍜 Food,,Bananas 4x,0.33,Expense,,1000,CAD,0.33
07/27/2025 22:42:57,Cash,🍜 Food,,Amazing banana pancakes,1.48,Expense,Bullshit,4500,CAD,1.48
07/27/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/27/2025 10:32:03,Cash,🍜 Food,,Chocolate milkshake,1.64,Expense,,5000,CAD,1.64
07/27/2025 10:30:24,Cash,🏠 Accommodation,,Butterfly hammock camping,4.93,Expense,,15000,CAD,4.93
07/27/2025 10:30:24,Cash,🍜 Food,,Butter Chambo dish one love,1.81,Expense,,5500,CAD,1.81
07/27/2025 2:10:17,Cash,🍜 Food,,Coke,0.49,Expense,,1500,CAD,0.49
07/26/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/26/2025 11:16:43,Cash,🍜 Food,,Boat vegetables and rice,2.3,Expense,,7000,CAD,2.3
07/26/2025 8:14:33,Cash,🌎 Adventure,,Ilala ferry 1st class,6.58,Expense,,20000,CAD,6.58
07/26/2025 5:10:18,Cash,🍜 Food,,Different fanta,0.49,Expense,,1500,CAD,0.49
07/25/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/25/2025 8:13:56,Cash,👬🏻 Social Life,,Kuchi kuchi,0.92,Expense,,2800,CAD,0.92
07/25/2025 8:13:56,Cash,🌎 Adventure,,Ilala ferry 1st class,6.58,Expense,,20000,CAD,6.58
07/25/2025 7:41:06,Cash,🪑 Household,,Airtel fee,1.05,Expense,,3200,CAD,1.05
07/25/2025 6:27:46,Cash,🍜 Food,,Boat Beef stew,3.95,Expense,,12000,CAD,3.95
07/25/2025 1:43:35,Cash,🍜 Food,,Coke,0.49,Expense,,1500,CAD,0.49
07/25/2025 0:28:33,Cash,🍜 Food,,Fried snacks,0.66,Expense,,2000,CAD,0.66
07/25/2025 0:28:22,Cash,🚖 Transport,,Moto to ferry,2.3,Expense,,7000,CAD,2.3
07/24/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/24/2025 7:31:46,Cash,🪑 Household,,Airtel fee,0.86,Expense,,2600,CAD,0.86
07/24/2025 7:31:46,Cash,🎁 Gift,,Malawi fabric,1.97,Expense,,6000,CAD,1.97
07/24/2025 7:31:15,Cash,🎁 Gift,,Malawi fabric,4.11,Expense,,12500,CAD,4.11
07/24/2025 7:30:09,Cash,🌎 Adventure,,Kayak rental split,2.14,Expense,,6500,CAD,2.14
07/24/2025 7:30:57,Cash,🎁 Gift,,Malawi fabric,4.11,Expense,,12500,CAD,4.11
07/24/2025 7:30:57,Cash,🏠 Accommodation,,Cape maclear la vida dorm,3.29,Expense,,10000,CAD,3.29
07/24/2025 7:30:09,Cash,🍜 Food,,Sweet potatoes,0.16,Expense,,500,CAD,0.16
07/23/2025 22:38:04,Cash,🍜 Food,,Bread 12x,0.99,Expense,,3000,CAD,0.99
07/23/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/23/2025 8:37:58,Cash,🍜 Food,,"Rice, goat and veg",1.97,Expense,,2500,CAD,1.97
07/23/2025 8:37:58,Cash,🎁 Gift,,Painted post card,1.58,Expense,,2000,CAD,1.58
07/23/2025 8:37:58,Cash,🎁 Gift,,Painted patch,1.58,Expense,,2000,CAD,1.58
07/23/2025 8:13:38,Cash,🍜 Food,,"Rice, goat and veg",1.97,Expense,,2500,CAD,1.97
07/23/2025 8:13:21,Cash,🚖 Transport,,Moto to monkey bay,3.29,Expense,,10000,CAD,3.29
07/23/2025 8:13:12,Cash,🍜 Food,,Bread 5x,0.41,Expense,,1250,CAD,0.41
07/23/2025 8:12:33,Cash,🪑 Household,,Airtel fee,1.32,Expense,,4000,CAD,1.32
07/23/2025 8:12:14,Cash,🎁 Gift,,Recycled wine bottle chalice,2.63,Expense,,8000,CAD,2.63
07/23/2025 1:03:04,Cash,🎁 Gift,,2m of fabric,7.9,Expense,,10000,CAD,7.9
07/23/2025 1:03:04,Cash,🏠 Accommodation,,Cape maclear la vida dorm,3.29,Expense,,10000,CAD,3.29
07/22/2025 15:00:00,Cash,🍜 Food,,Sweet potato,0.47,Expense,,600,CAD,0.47
07/22/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/22/2025 6:25:07,Cash,🍜 Food,,Sweet potato,1.11,Expense,,1400,CAD,1.11
07/22/2025 6:25:07,Cash,🍜 Food,,"Rice, goat and veg",1.97,Expense,,2500,CAD,1.97
07/22/2025 5:58:31,Cash,🧘🏼 Health,,Bilharzia pills,6.32,Expense,,8000,CAD,6.32
07/22/2025 5:58:22,Cash,🍜 Food,,Fanta,0.79,Expense,,1000,CAD,0.79
07/22/2025 5:58:03,Cash,🍜 Food,,Water,1.58,Expense,,2000,CAD,1.58
07/22/2025 4:56:34,Cash,🏠 Accommodation,,Cape maclear la vida dorm,3.29,Expense,,10000,CAD,3.29
07/22/2025 4:55:54,Cash,🍜 Food,,Breads,1.58,Expense,,2000,CAD,1.58
07/21/2025 22:10:29,Cash,🍜 Food,,Cookies,3.16,Expense,,4000,CAD,3.16
07/21/2025 22:10:47,Cash,🍜 Food,,Bread,0.59,Expense,,750,CAD,0.59
07/21/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/21/2025 8:13:33,Cash,🍜 Food,,"Rice, goat and veg",1.97,Expense,,2500,CAD,1.97
07/21/2025 6:39:38,Cash,🏠 Accommodation,,Cape maclear la vida dorm,3.29,Expense,,10000,CAD,3.29
07/21/2025 4:55:33,Cash,👬🏻 Social Life,,2 apple beers,3.95,Expense,,5000,CAD,3.95
07/20/2025 23:31:30,Cash,🪑 Household,,Withdrawal fees,1.4,Expense,,4250,CAD,1.4
07/20/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/20/2025 8:27:20,Cash,🍜 Food,,Waffle w fruit,3.45,Expense,,10500,CAD,3.45
07/20/2025 8:27:05,Cash,🍜 Food,,Nsima and chicken,3.95,Expense,,5000,CAD,3.95
07/20/2025 2:41:47,Cash,🏠 Accommodation,,Blend hostel zomba big dorm,7.89,Expense,,24000,CAD,7.89
07/20/2025 2:41:35,Cash,🍜 Food,,Snacks,6.48,Expense,,8200,CAD,6.48
07/19/2025 15:00:00,Cash,🍜 Food,,Avocado,0.79,Expense,,1000,CAD,0.79
07/19/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/19/2025 11:39:08,Cash,🍜 Food,,Smoothie,1.48,Expense,,4500,CAD,1.48
07/19/2025 11:38:46,Cash,🍜 Food,,Food for cooked meal,11.85,Expense,,15000,CAD,11.85
07/19/2025 1:23:08,Cash,🚖 Transport,,Motorcycle up zomba,5.53,Expense,,7000,CAD,5.53
07/19/2025 1:20:37,Cash,🍜 Food,,Cakes,4.11,Expense,,5200,CAD,4.11
07/19/2025 1:20:17,Cash,🍜 Food,,Snacks,3.45,Expense,,10500,CAD,3.45
07/19/2025 0:08:18,Cash,🏠 Accommodation,,Blend hostel zomba,10.53,Expense,,32000,CAD,10.53
07/18/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/18/2025 7:09:42,Cash,🍜 Food,,Coke,0.36,Expense,,1100,CAD,0.36
07/18/2025 6:03:35,Cash,🏠 Accommodation,,Blend hostel zomba,10.53,Expense,,32000,CAD,10.53
07/18/2025 4:50:06,Cash,🍜 Food,,Grocery split,3.87,Expense,,4900,CAD,3.87
07/18/2025 4:10:04,Cash,🌎 Adventure,,Mulanje hike,28.88,Expense,,20,USD,28.88
07/18/2025 2:23:59,Cash,🚖 Transport,,Collective taxi to Zomba,7.9,Expense,,10000,CAD,7.9
07/18/2025 2:23:24,Cash,🚖 Transport,,Collective taxi to phalombe,4.74,Expense,,6000,CAD,4.74
07/18/2025 2:21:59,Cash,🎁 Gift,,Harry tip,3.95,Expense,,5000,CAD,3.95
07/17/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/17/2025 4:50:44,Cash,🏠 Accommodation,,Mulanje hut,0.79,Expense,,1000,CAD,0.79
07/17/2025 4:50:00,Cash,🍜 Food,,Grocery split,3.87,Expense,,4900,CAD,3.87
07/17/2025 4:09:34,Cash,🌎 Adventure,,Mulanje hike,28.88,Expense,,20,USD,28.88
07/17/2025 2:22:54,Cash,🎁 Gift,,Harry tip,3.95,Expense,,5000,CAD,3.95
07/16/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/16/2025 9:14:16,Cash,🍜 Food,,Takeaway noodles,7.11,Expense,,9000,CAD,7.11
07/16/2025 4:50:28,Cash,🏠 Accommodation,,Mulanje hut,0.79,Expense,,1000,CAD,0.79
07/16/2025 4:09:54,Cash,🌎 Adventure,,Mulanje entrance fee,0.08,Expense,,100,CAD,0.08
07/16/2025 4:09:54,Cash,🍜 Food,,Grocery split,3.87,Expense,,4900,CAD,3.87
07/16/2025 4:09:54,Cash,🌎 Adventure,,Mulanje hike,28.88,Expense,,20,USD,28.88
07/16/2025 2:23:00,Cash,🎁 Gift,,Harry tip,3.95,Expense,,5000,CAD,3.95
07/15/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/15/2025 9:13:57,Cash,🍜 Food,,Samoosas,5.13,Expense,,6500,CAD,5.13
07/15/2025 9:13:42,Cash,🍜 Food,,Water,2.37,Expense,,3000,CAD,2.37
07/15/2025 5:44:25,Cash,🍜 Food,,Noodle dish,7.11,Expense,,9000,CAD,7.11
07/15/2025 3:17:54,Card,🏠 Accommodation,,Likhubula hostel,9.64,Expense,,12200,CAD,9.64
07/15/2025 2:36:43,Cash,🚖 Transport,,Moto taxi to Likhubula,3.95,Expense,,5000,CAD,3.95
07/15/2025 2:36:28,Cash,🚖 Transport,,Mini bus to mulanje,5.53,Expense,,7000,CAD,5.53
07/14/2025 23:41:52,Card,🚖 Transport,,Mini bus to limbe,0.79,Expense,,1000,CAD,0.79
07/14/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/14/2025 8:41:46,Cash,🚖 Transport,,Mototaxi,1.58,Expense,,2000,CAD,1.58
07/14/2025 8:41:46,Card,🍜 Food,,Malawian beef stew with nsima,9.48,Expense,,12000,CAD,9.48
07/14/2025 8:22:10,Card,Other,,ATM fees,10,Expense,,10,CAD,10
07/14/2025 7:23:21,Card,🏠 Accommodation,,Blantyre baobab backpackers,15.8,Expense,,20000,CAD,15.8
07/14/2025 7:23:04,Card,👬🏻 Social Life,,Sim card + 7Gb,6.2,Expense,,7850,CAD,6.2
07/14/2025 7:22:44,Card,🚖 Transport,,Mini bus from airport,1.58,Expense,,2000,CAD,1.58
07/14/2025 7:18:34,Card,🚖 Transport,,Mototaxi,2.37,Expense,,3000,CAD,2.37
07/13/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/13/2025 5:49:35,Card,🧘🏼 Health,,Mozzie stick + softener,14.56,Expense,,196,ZAR,14.56
07/13/2025 5:49:00,Card,🧘🏼 Health,,Anti malarias (26x),77.28,Expense,,1040,ZAR,77.28
07/13/2025 5:48:44,Card,🧥 Apparel,,Notebook,1.78,Expense,,24,ZAR,1.78
07/12/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/12/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/11/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/11/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/11/2025 9:24:29,Card,🚖 Transport,,Toll fees x3,14.86,Expense,,200,ZAR,14.86
07/11/2025 9:24:29,Card,🚖 Transport,,39.5L diesel,64.94,Expense,,874,ZAR,64.94
07/10/2025 22:11:41,Card,🚖 Transport,,35L diesel,60.19,Expense,,810,ZAR,60.19
07/10/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/10/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/09/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/09/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/09/2025 15:00:00,Card,🍜 Food,,Groceries w Marco split,22.29,Expense,,300,ZAR,22.29
07/09/2025 4:22:58,Card,🌎 Adventure,,Game drives for me + marco,63.9,Expense,,860,ZAR,63.9
07/08/2025 20:54:29,Card,🍜 Food,,Groceries w Marco split,22.29,Expense,,300,ZAR,22.29
07/08/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/08/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/08/2025 4:22:58,Card,Other,,Adaptor,5.2,Expense,,70,ZAR,5.2
07/08/2025 4:22:58,Card,🎁 Gift,,Badge and sticker,15.6,Expense,,210,ZAR,15.6
07/08/2025 0:20:26,Card,🚖 Transport,,31.5L diesel,53.5,Expense,,720,ZAR,53.5
07/07/2025 20:54:29,Card,🍜 Food,,Groceries w Marco split,22.29,Expense,,300,ZAR,22.29
07/07/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/07/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/06/2025 15:00:00,Card,🍜 Food,,Groceries w Marco split,22.29,Expense,,300,ZAR,22.29
07/06/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/06/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/06/2025 12:16:16,Card,🏠 Accommodation,,Letaba rest camp cancellation fee,16.34,Expense,,220,ZAR,16.34
07/06/2025 10:33:03,Card,🏠 Accommodation,,Merry pebbles camp site,16.35,Expense,,220,ZAR,16.35
07/06/2025 4:00:56,Card,🌎 Adventure,,Three Rondavels lookout entrance,6.69,Expense,,90,ZAR,6.69
07/06/2025 4:00:33,Card,🌎 Adventure,,Lisbon falls entrance,3.72,Expense,,50,ZAR,3.72
07/06/2025 1:07:43,Card,🌎 Adventure,,Graskop gorge entrance,5.2,Expense,,70,ZAR,5.2
07/05/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/05/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/05/2025 10:32:48,Card,🏠 Accommodation,,Merry pebbles camp site,16.35,Expense,,220,ZAR,16.35
07/05/2025 6:57:28,Card,🍜 Food,,Checkers groceries split,11.59,Expense,,156,ZAR,11.59
07/05/2025 6:52:44,Card,🍜 Food,,Woolies groceries split,4.76,Expense,,64,ZAR,4.76
07/05/2025 5:35:17,Card,🚖 Transport,,25L diesel,42.5,Expense,,572,ZAR,42.5
07/04/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/04/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/04/2025 10:31:11,Card,🏠 Accommodation,,Crocodile bridge rest camp,34.33,Expense,,462,ZAR,34.33
07/04/2025 6:57:22,Card,🍜 Food,,Checkers groceries split,11.59,Expense,,156,ZAR,11.59
07/04/2025 6:54:20,Card,👬🏻 Social Life,,Savanna split,1.93,Expense,,26,ZAR,1.93
07/04/2025 6:52:09,Card,🍜 Food,,Woolies groceries split,4.76,Expense,,64,ZAR,4.76
07/03/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/03/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/03/2025 12:16:16,Card,🏠 Accommodation,,Crocodile bridge rest camp,34.33,Expense,,462,ZAR,34.33
07/03/2025 8:33:50,Card,🚖 Transport,,25L diesel,42.5,Expense,,572,ZAR,42.5
07/03/2025 6:57:16,Card,🍜 Food,,Checkers groceries split,11.59,Expense,,156,ZAR,11.59
07/03/2025 6:54:15,Card,👬🏻 Social Life,,Savanna split,1.93,Expense,,26,ZAR,1.93
07/03/2025 6:51:29,Card,🍜 Food,,Woolies groceries split,4.76,Expense,,64,ZAR,4.76
07/02/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/02/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/02/2025 13:14:15,Card,🧥 Apparel,,Laundry,3.72,Expense,,50,ZAR,3.72
07/02/2025 13:14:03,Card,🍜 Food,,Ice,1.49,Expense,,20,ZAR,1.49
07/02/2025 12:16:16,Card,🏠 Accommodation,,Crocodile bridge rest camp,34.33,Expense,,462,ZAR,34.33
07/02/2025 6:57:10,Card,🍜 Food,,Checkers groceries split,11.59,Expense,,156,ZAR,11.59
07/02/2025 6:54:10,Card,👬🏻 Social Life,,Savanna split,1.93,Expense,,26,ZAR,1.93
07/02/2025 6:51:22,Card,🍜 Food,,Woolies groceries split,4.76,Expense,,64,ZAR,4.76
07/02/2025 6:50:07,Card,🪑 Household,,Firewood split,2.01,Expense,,27,ZAR,2.01
07/01/2025 23:04:33,Card,🚖 Transport,,29L diesel,49.41,Expense,,665,ZAR,49.41
07/01/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
07/01/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
07/01/2025 6:57:04,Card,🍜 Food,,Checkers groceries split,11.59,Expense,,156,ZAR,11.59
07/01/2025 6:54:05,Card,👬🏻 Social Life,,Savanna split,1.93,Expense,,26,ZAR,1.93
07/01/2025 6:51:11,Card,🍜 Food,,Woolies groceries split,4.76,Expense,,64,ZAR,4.76
07/01/2025 6:50:00,Card,🪑 Household,,Firewood split,2.01,Expense,,27,ZAR,2.01
07/01/2025 2:28:08,Card,🏠 Accommodation,,Lower sabie rest camp,34.33,Expense,,462,ZAR,34.33
06/30/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
06/30/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
06/30/2025 11:04:41,Card,🌎 Adventure,,Sunset game drive,31.8,Expense,,428,ZAR,31.8
06/30/2025 11:03:31,Cash,🪑 Household,,Firewood,7.66,Expense,,103,ZAR,7.66
06/30/2025 11:03:51,Card,🌎 Adventure,,Kruger map,10.03,Expense,,135,ZAR,10.03
06/30/2025 11:03:10,Card,🚖 Transport,,28L diesel,46.22,Expense,,622,ZAR,46.22
06/30/2025 7:53:55,Card,🍜 Food,,Checkers groceries split,11.59,Expense,,156,ZAR,11.59
06/30/2025 7:53:55,Card,🍜 Food,,Ice split,2.6,Expense,,35,ZAR,2.6
06/30/2025 7:53:55,Card,👬🏻 Social Life,,Savanna split,1.93,Expense,,26,ZAR,1.93
06/30/2025 7:53:55,Card,🍜 Food,,Woolies groceries split,4.76,Expense,,64,ZAR,4.76
06/30/2025 7:53:55,Card,🪑 Household,,Firewood split,2.01,Expense,,27,ZAR,2.01
06/30/2025 7:53:55,Card,🏠 Accommodation,,Satara rest camp,30.24,Expense,,407,ZAR,30.24
06/29/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
06/29/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
06/29/2025 6:56:09,Card,🍜 Food,,Ice split,2.6,Expense,,35,ZAR,2.6
06/29/2025 6:47:52,Card,🌎 Adventure,,Bushnell Binos,195,Expense,,195,CAD,195
06/29/2025 6:46:43,Card,🍜 Food,,Lunch halloumi wrap,4.83,Expense,,65,ZAR,4.83
06/29/2025 6:46:43,Card,🏠 Accommodation,,Kiaat campsite,18.58,Expense,,250,ZAR,18.58
06/28/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
06/28/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
06/28/2025 8:44:08,Card,🏠 Accommodation,,Kiaat campsite,18.58,Expense,,250,ZAR,18.58
06/28/2025 8:43:53,Card,🚖 Transport,,Toll fees x3,19.91,Expense,,268,ZAR,19.91
06/28/2025 2:10:16,Card,🚖 Transport,,24L diesel,39.23,Expense,,528,ZAR,39.23
06/28/2025 2:09:20,Card,🍜 Food,,Breakfast egg thing,2.6,Expense,,35,ZAR,2.6
06/28/2025 2:09:11,Card,🍜 Food,,Milktart,3.72,Expense,,50,ZAR,3.72
06/27/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
06/27/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
06/27/2025 10:24:25,Card,🍜 Food,,Groceries,18.58,Expense,,250,ZAR,18.58
06/27/2025 10:24:04,Card,🍜 Food,,Biltong,10.4,Expense,,140,ZAR,10.4
06/27/2025 10:23:44,Card,💄 Beauty,,Replacement peircing,7.43,Expense,,100,ZAR,7.43
06/27/2025 10:23:19,Card,🏠 Accommodation,,B hive room,22.29,Expense,,300,ZAR,22.29
06/27/2025 10:22:57,Card,🎁 Gift,,Sticker clarens,1.11,Expense,,15,ZAR,1.11
06/27/2025 10:22:47,Card,🧥 Apparel,,Print pants,40.87,Expense,,550,ZAR,40.87
06/27/2025 10:22:36,Card,🧥 Apparel,,Print shorts,26.01,Expense,,350,ZAR,26.01
06/27/2025 2:28:08,Card,🚖 Transport,,Steering rack checkout and wheel alignment,66.88,Expense,,900,ZAR,66.88
06/26/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
06/26/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
06/26/2025 9:15:42,Card,🌎 Adventure,,Dino tour guy,2.23,Expense,,30,ZAR,2.23
06/26/2025 9:15:42,Card,🍜 Food,,Spicy pasta,11.89,Expense,,160,ZAR,11.89
06/26/2025 8:30:08,Cash,🏠 Accommodation,,Twogether suite,22.29,Expense,,300,ZAR,22.29
06/26/2025 8:25:38,Card,🧘🏼 Health,,Blue dream weed + membership + papers,9.29,Expense,,125,ZAR,9.29
06/26/2025 2:35:04,Card,🚖 Transport,,28L diesel,45.85,Expense,,617,ZAR,45.85
06/25/2025 15:00:00,Card,🤑 Allowance,,Additional South Africa Budget,20,Income,,20,CAD,20
06/25/2025 15:00:00,Card,🤑 Allowance,,,60,Income,,60,CAD,60
06/24/2025 15:11:42,Card,🎁 Gift,,Car guard,3.72,Expense,,50,ZAR,3.72
